Event Name,Event Description,Event Image,Event Date,Event Time,Event End Date,Event End Time,Place,Street,City,State,Pincode,Event URL
Space Rising I Arizona Space Congress™ All Access Pass,"Space Rising presents ARIZONA SPACE Congress™ + Supernova Gala. We convene leaders from industry, government, academia, entrepreneurship, and investment to create a shared, actionable blueprint for This method culminates in the creation of the ______________________________________________________ April 29 I 6:00-10:00 pm • • • Formal Dinner",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1179691499%2F2987324319877%2F1%2Foriginal.20260312-150002?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.949&fp-y=0.488&s=41f8cf1e2a4a4978eed8defc75646673,04/29/2026,09:00 AM,04/29/2026,10:00 PM,Hyatt Regency Phoenix,122 North 2nd Street,Phoenix,AZ,85004,https://eventbrite.com/e/space-rising-i-arizona-space-congresstm-all-access-pass-registration-1981972311537
Real Estate and Business Networking | Elevating Your Potential - Phoenix,"Strive welcomes you to 'RE and Business Networking', an event for tenured and newcomers at The Grand ! Event is 21+. Limited Tickets. Strive welcomes you to 'Real Estate and Business Networking', Phoenix's hottest networking event! We are set in the perfect central location in Downtown for all to join. Are you interested in real estate and business? Want to elevate your career? Meet future colleagues in both residential and commercial spheres: Brokers, Lenders, Investors, Mortgage Brokers, Contractors, and many more who are active in the space or are eager to get started. Pack some business cards and come with an open mind! Meet your future business partners, employers, coworkers, investors, and friends. You don't want to miss this opportunity to expand your network and create a brighter future. We will have a space for our event to check-in. The event will go from 6:00 PM - 8:00 PM(feel free to come at any point in this timeframe). Name tags will be provided. Business casual dress code. Job fair attire. We look forward to meeting you at the event! Sincerely, Strive Networking Team",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920658843%2F2244249934723%2F1%2Foriginal.20241219-222629?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.506628787879&fp-y=0.598509933775&s=1249725e2dee934e4537cde97758fd23,04/29/2026,06:00 PM,04/29/2026,08:00 PM,The Grand,718 North Central Avenue,Phoenix,AZ,85004,https://eventbrite.com/e/real-estate-and-business-networking-elevating-your-potential-phoenix-tickets-1981591808442
The Institute for Tissue Regeneration & Repair - Phoenix 2026,"Let's connect! Register for The Institute for Tissue Regeneration & Repair Conference! Join us in Spring 2026 in Phoenix! Join us Saturday and Sunday, May 16-17, 2026 for the Institute for Tissue Regeneration & Repair Conference, where you’ll have the unique opportunity to collaborate and learn from some of today’s most acclaimed leaders in the field of regenerative medicine. Attendees will discover why Shockwave Therapy and EMTT as well as other regenerative approaches are transforming patient care for physicians around the world. Here you’ll gain a deep understanding of these regenerative techniques and technologies. Education and training will include lectures, panels, round tables, and hands-on training. PLUS: Hear from key executives from STORZ Medical as well as from US leaders in Shockwave, EMTT, and regenerative medicine",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175372077%2F998966998873%2F1%2Foriginal.20260120-193444?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2526f71faefbf67b51d89688c100f5c1,05/16/2026,08:30 AM,05/17/2026,01:00 PM,Hyatt Regency Phoenix,122 North 2nd Street,Phoenix,AZ,85004,https://eventbrite.com/e/the-institute-for-tissue-regeneration-repair-phoenix-2026-registration-1978424471853
Monique SongByrds Album Release,Come out for a sophisticated evening and enjoy some great music w/ live band. 4 course meal and wine bar included,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177611614%2F179740011039%2F1%2Foriginal.20260216-073521?w=600&auto=format%2Ccompress&q=75&sharp=10&s=d9276e545166c01c3e5495200c8c45b8,04/24/2026,07:00 PM,04/24/2026,10:00 PM,Upscale Events,2033 West North Lane,15 Phoenix,AZ,85021,https://eventbrite.com/e/monique-songbyrds-album-release-tickets-1983240178762?aff=ebdssbdestsearch&_gl=1*1nv9kwz*_up*MQ..*_ga*Mzc0NDM2NDMxLjE3NzYzMTc0ODU.*_ga_TQVES5V6SH*czE3NzYzMTc0ODUkbzEkZzAkdDE3NzYzMTc0ODUkajYwJGwwJGgw
"Phoenix, AZ - Breakfast Club - Ripple Intent","Join us for our Ripple Intent breakfast club. Our breakfast club is staying curious and wants to find out why we are the way we are. Connecting through simple topics examined in complex ways, we explore how the human factor can be used as an accelerator of positive change through self awareness, practice, and application. Register today.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F629605589%2F159487438509%2F1%2Foriginal.20231027-030109?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C160%2C1280%2C640&s=c2e63ca111f123c9109df7e71adb617b,04/24/2026,08:00 AM,04/24/2026,09:30 AM,DPR,222 North 44th Street,Phoenix,AZ,85034,https://eventbrite.com/e/phoenix-az-breakfast-club-ripple-intent-tickets-1984302209324
Permaculture Yard Design Workshop,Discover how to design a productive and sustainable yard using permaculture principles. P,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175699993%2F2940782826101%2F1%2Foriginal.20260124-014512?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=dafb98defa6804e1e077048d293df5e9,04/25/2026,10:00 AM,04/25/2026,11:30 AM,1200 W Vineyard Rd,1200 West Vineyard Road,Phoenix,AZ,85041,https://eventbrite.com/e/permaculture-yard-design-workshop-tickets-1981464652114
Music and Business Networking | Elevating Your Potential - Phoenix,"Strive welcomes you to 'Music and Business Networking', an event for tenured and newcomers at The Grand! Event is 21+. Limited Tickets. Strive welcomes you to 'Music and Business Networking', Phoenix's hottest networking event! We are set in the perfect central location in Downtown for all to join."" Are you interested in music and business? Want to elevate your career? Meet other musicians, producers, engineers, agents, and many more who are active in the space or are eager to get started. Pack some business cards and come with an open mind! Meet your future bandmates, employers, coworkers, mangers, and friends. You don't want to miss this opportunity to expand your network and create a brighter future. We will have a space for our event to check-in. The event will go from 6:00 PM - 8:00 PM(feel free to come at any point in this timeframe). Name tags will be provided. Business casual dress code. Job fair attire. We look forward to meeting you at the event! Sincerely, Strive Networking Team",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920663813%2F2244249934723%2F1%2Foriginal.20241219-223527?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.502840909091&fp-y=0.48261589404&s=137ace153771599ec28fdb9de6994ce7,04/29/2026,06:00 PM,04/29/2026,08:00 PM,The Grand,718 North Central Avenue,Phoenix,AZ,85004,https://eventbrite.com/e/music-and-business-networking-elevating-your-potential-phoenix-tickets-1981591801421
Wildfire: An Evening of Primal Cultivation,"Join special guest Gabriel Logan Braun, world musician, loop artist & teacher of somatic healing arts for this one time workshop experience! Join special guest, Gabriel Logan Braun, world musician, loop artist & teacher of somatic healing arts, for this one time workshop experience where he weaves together Qi Gong, Primal Movement, Breathwork & Sound Healing. There is so much that we can’t control and that is unknown to us in our current world situation. What we can do is connect to our passion for life and the flame of who we are. You are invited to come together to light your inner fire, burn through stagnation & send out your powerful intentions! We will begin the evening cultivating our energy through the ancient healing art of Qi Gong. As we build our inner fire, we will move into primal movement, connecting to the wild and untamed parts of our nature. Be prepared to move, dance and shake to live world music! This will be followed by Wim Hof-inspired breathwork to release, let go & clear our system of accumulated stress and tension. We will complete with increased vitality reduced stress inner calm mental clarity a balanced nervous system restored energy having fun! Opening circle / Intentions 45 mins – Primal Fire Practice – primal movement, qi gong, yoga, dance & breathwork to both recorded and live music 1hr – Sonic Womb Live – sound healing journey / sound bath 15 mins - Closing integration circle Growing up in Los Angeles, California, Gabriel was exposed to many different world music influences from an early age. When he was sixteen, he went through a dark night of the soul. After being guided to his first yoga class, he began practicing yoga & meditation, traveling the world, studying with healers and musical mentors and has been on a path of personal growth and spiritual development ever since. All of these experiences led him to create his own unique path of sound healing and music that he is here to share with the world. For the past 30 + years, he has been involved in various forms of both inner and outer movement practices including gymnastics, martial arts, dance, yoga, tai chi, qi gong, primal movement and capoeira.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F855034659%2F930689871303%2F1%2Foriginal.20240920-032002?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=58ae200585fe525e9df7bea0c96c7a0d,04/17/2026,07:00 PM,04/17/2026,09:00 PM,Buddha Bella Healing Center,7575 North 16th Street,Suite 33 Phoenix,AZ,85020,https://eventbrite.com/e/wildfire-an-evening-of-primal-cultivation-tickets-1981378475357?aff=ebdssbdestsearch&_gl=1*1irzk9w*_up*MQ..*_ga*MTMxODI0NjE2OS4xNzc2MzE3NTQw*_ga_TQVES5V6SH*czE3NzYzMTc1MzkkbzEkZzAkdDE3NzYzMTc1MzkkajYwJGwwJGgw
Exhibitor Registration : School Nurse Organization of Arizona Conference,"Join us in person for the 37th Annual School Nurse Organization of Arizona Vendor Registration! Get ready to join us in person for an amazing opportunity to connect, network, and showcase your products and services at this long-awaited event. Whether you're a returning vendor or new to the scene, this is your chance to be part of the Arizona school nurse community and make valuable contacts. Don’t miss out on this fun, engaging, and important event where you can truly make a difference! The School Nurses Organization of Arizona invites you to join us for the 36th Annual School Health Services Conference, Dates: June 11, 2026 Location: Desert Willow Conference Center 4340 E. Cotton Center Blvd; Phoenix, AZ 85040 **Scholarship – Many attendees have to pay out-of-pocket to attend the seminar, due to school district budget cuts. SNOA has initiated a scholarship program to assist deserving health office staff with attending the seminar. Any questions please contact: Denise Schooley at: denise.schooley@greathearts.org *Please note as a participant of the School Nurses Organization of Arizona 37th Annual Conference photos may be taken at the Desert Willow Conference Center and used for publicity or general information purposes and may be seen by the general public. SNOA always strives to present individuals in a complimentary, culturally-sensitive and appropriate manner.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175994667%2F482227822851%2F1%2Foriginal.png?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=8ea40ba4bc33a35005fd97ae8386c426,06/11/2026,06:00 AM,06/11/2026,05:00 PM,Desert Willow Conference Center,4340 East Cotton Center Boulevard,Phoenix,AZ,85040,https://eventbrite.com/e/exhibitor-registration-school-nurse-organization-of-arizona-conference-tickets-1981805103413
Phoenix Children's Pediatric Pharmacy Education Symposium,"Join us for the Phoenix Children's Pediatric Pharmacy Education Symposium, an in-person and virtual event taking place on April 25, 2026. This is a one-day comprehensive pharmacy education program that delivers The symposium will begin at 8 a.m., MST and will go until 2 p.m., MST.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1179015513%2F2634596772551%2F1%2Foriginal.20260304-154954?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.049&fp-y=0.291&s=49a296eed1ef8ef0e86427784196c05c,04/25/2026,08:00 AM,04/25/2026,02:00 PM,Phoenix Children's Hospital Conference Center,2632 North 20th Street,Phoenix,AZ,85006,https://eventbrite.com/e/phoenix-childrens-pediatric-pharmacy-education-symposium-registration-1984299461104
UNBOUND Cord Cutting Shamanic Breathwork and Sound Bath,"Join us for a powerful UNBOUND"" A Cord Cutting journey combining Breath and Vibration. Releasing blockages and restoring balance. Here we turn inward to reclaim personal power. This ceremony focuses on cords tied to control, obligation, people-pleasing, and self-doubt. Breathwork ignites inner fire, while sound healing stabilizes confidence and boundary integrity—supporting embodied sovereignty. The ceremony brings integration and completion. We release any remaining cords at the heart and crown—old soul contracts, karmic ties, and attachments rooted in love and spiritual identity. This closing ritual supports forgiveness, clarity, and freedom, sealing the journey with grace and alignment. Not all cords are visible—yet they profoundly shape our energy, emotions, relationships, and sense of self. Through the intentional union of Shamanic breathwork guided by Each session includes: The events are open to all who feel called to release old attachments, reset energetic boundaries, and step into embodied sovereignty. ✨ Sound Bath Scottsdale, Phoenix, Mesa, Gelndale, Cave Creek, Fountain Hills, Surprise, Peoria, Tempe. Sound meditation , vibration, frequency, Sound Bath.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1004586423%2F216190146345%2F1%2Foriginal.20250409-060318?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c6c0405fa2cbc30183e8570d4c915591,04/25/2026,07:00 PM,04/25/2026,09:00 PM,Jazzercize,12228 North Cave Creek Road,Phoenix,AZ,85022,https://eventbrite.com/e/unbound-cord-cutting-shamanic-breathwork-and-sound-bath-tickets-1979963123000
UNBOUND Cord Cutting Shamanic Breathwork and Sound Bath,"Join us for a powerful UNBOUND"" A Cord Cutting journey combining Breath and Vibration. Releasing blockages and restoring balance. • The ceremony brings integration and completion. We release any remaining cords at the heart and crown—old soul contracts, karmic ties, and attachments rooted in love and spiritual identity. This closing ritual supports forgiveness, clarity, and freedom, sealing the journey with grace and alignment. Not all cords are visible—yet they profoundly shape our energy, emotions, relationships, and sense of self. Through the intentional union of Shamanic breathwork guided by Each session includes: This Event is open to all who feel called to release old attachments, reset energetic boundaries, and step into embodied sovereignty. ✨ Sound Bath Scottsdale, Phoenix, Mesa, Gelndale, Cave Creek, Fountain Hills, Surprise, Peoria, Tempe. Sound meditation , vibration, frequency, Sound Bath.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1004586423%2F216190146345%2F1%2Foriginal.20250409-060318?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c6c0405fa2cbc30183e8570d4c915591,05/16/2026,07:00 PM,05/16/2026,09:00 PM,Jazzercize,12228 North Cave Creek Road,Phoenix,AZ,85022,https://eventbrite.com/e/unbound-cord-cutting-shamanic-breathwork-and-sound-bath-tickets-1979963312567?aff=ebdssbdestsearch&_gl=1*1irzk9w*_up*MQ..*_ga*MTMxODI0NjE2OS4xNzc2MzE3NTQw*_ga_TQVES5V6SH*czE3NzYzMTc1MzkkbzEkZzAkdDE3NzYzMTc1MzkkajYwJGwwJGgw
International Conference of Secular AA 2026 Phoenix,"Join us in Phoenix, AZ, from November 13–15, 2026, for the in‑person International Conference of Secular AA! ICSAA is where the secular AA community comes together to learn, connect, and grow. Whether you’re a longtime member, a newcomer, or simply curious about secular approaches to recovery, this weekend offers a welcoming space to explore new ideas, meet people from around the world, and strengthen your sobriety. Expect thoughtful speakers, practical workshops, open discussions, and plenty of time for fellowship in a supportive, inclusive environment. ICSAA welcomes: You do Whether you’re attending your first ICSAA or returning to reconnect with friends, we’re excited to welcome you to Phoenix in 2026. This conference is built by people like you — people who believe in sobriety, inclusion, and the power of secular connection. You can book your room at the Hilton Phoenix Resort at the Peak by calling The Daily Resort Charge includes: More hotel information is available on Secular AA’s ICSAA Phoenix page: https://www.aasecular.org/icsaa-2026",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1095175633%2F1786871803543%2F1%2Foriginal.20250813-203657?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0173745173745&fp-y=0.490456418872&s=fcc79feefada68578fbcd74a34cefae9,11/13/2026,,11/15/2026,,Hilton Phoenix Resort at the Peak,7677 North 16th Street,Phoenix,AZ,85020,https://eventbrite.com/e/international-conference-of-secular-aa-2026-phoenix-registration-1537784427619
Bowl Turning With Carbide Tools,"Bowl Turning With Carbide Tools If you’ve ever admired wooden bowls and wondered how to make them, here is your opportunity! We will guide you step by step through the process of turning your own bowl on the lathe with Rockler’s easy-to-use carbide turning tools. You’ll learn about stock selection, chucking, and different bowl finishes. At the end of the day, you’ll have a bowl to take home!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1044882053%2F166473302630%2F1%2Foriginal.20250603-154739?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00515151515152&fp-y=0.0029&s=db9b069e86f18b0ea21d4621f0150e6b,Multiple dates,,,,Rockler Woodworking and Hardware - Phoenix,4626 E Thunderbird Rd Ste 110,Phoenix,AZ,85032,https://eventbrite.com/e/bowl-turning-with-carbide-tools-tickets-1096397647879
Float Like A Buffalo,Float Like A Buffalo w/ special guests,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178586986%2F269527761274%2F1%2Foriginal.20260227-052900?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=20e3b62733edb7922e062cb1dac21b62,05/06/2026,08:00 PM,05/06/2026,,Last Exit Live,717 S. Central Ave,Phoenix,AZ,85004,https://eventbrite.com/e/float-like-a-buffalo-tickets-1984106544084
Create & Canvas,"Tap into your creative side while painting alongside local artist and instructor Carrie Curran. Please meet in the Lobby 15 minutes early. There is garage parking and valet parking available. We ask that any cancellation to your reservation be made no less than 24 hours prior. No refunds will be awarded for no shows or late cancellations. This weeks painting is ""Monet Waterlillies"".",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172255003%2F2795641781261%2F1%2Foriginal.20251203-182255?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.186&fp-y=0.506&s=13740f6332071c0c9706e5e927d0f945,05/01/2026,04:00 PM,05/01/2026,06:00 PM,"Arizona Biltmore, LXR Hotels & Resorts",2400 East Missouri Avenue,Phoenix,AZ,85016,https://eventbrite.com/e/create-canvas-tickets-1976967247255
VIP Meet and Greet (General Admission Sold Separately),Hang with Creed up close and personal at our Meet and Greet event - ONE HOUR PRIOR TO CREED'S SHOWTIME! Must purchase GA ticket from Venue Come join us for an exclusive,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170898971%2F2208107194223%2F1%2Foriginal.20251113-175359?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=7ebc58621ad4b0b496f110e3fafac63f,05/08/2026,07:00 PM,05/08/2026,08:00 PM,Valley Bar,130 North Central Avenue,Phoenix,AZ,85004,https://eventbrite.com/e/vip-meet-and-greet-general-admission-sold-separately-tickets-1969895194555
Evicshen at Linger Longer Lounge,"Experimental musician Evicshen performing live for Desert Drone at Linger Longer Lounge. Victoria Shen is an experimental music performer and sound artist from San Francisco. Though analog synthesizers are the backbone of Shen’s music, while performing live, she plays self-made electronics, invented instruments, and even acoustic objects like a bull whip. Shen is a markedly mobile performer that muddles the boundaries between performer and audience, stage and floor. Her sets tend to be site-specific, in direct response to the physical and acoustic qualities of the space in which she performs. Her live show vacillates between moments of restraint and swells of frenetic and confrontational movement. A tightrope walk between control and chance, the whiff of danger is never far during Shen’s performances. Her sound is dynamic with a sensitivity to texture and structure throughout. with local support from Lauren Sarah Hayes. Doors 7:30pm Music 8:00pm",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172244193%2F2673630469071%2F1%2Foriginal.20251203-162908?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c24a5da4825f720162ffc1892c90b6ec,05/01/2026,07:30 PM,05/01/2026,11:30 PM,Linger Longer Lounge,6522 North 16th Street,6 Phoenix,AZ,85016,https://eventbrite.com/e/evicshen-at-linger-longer-lounge-tickets-1976744088782?aff=ebdssbdestsearch&_gl=1*1miokpj*_up*MQ..*_ga*MTA1MzU5NDM4NS4xNzc2MzIxNTkw*_ga_TQVES5V6SH*czE3NzYzMjE1OTAkbzEkZzAkdDE3NzYzMjE1OTAkajYwJGwwJGgw
Margin & Mic: A Club for Written & Spoken Word,"Bring your journal. We’ll provide the prompt. You’ll have time to write, sip something good, and save or share your piece on the mic. Welcome to This is your space to slow down, write freely, and speak your truth (if you feel like it). We’ll start with a prompt to get your pen moving. You’ll have time to sip, write, vibe, and...if the moment feels right, step up to the mic and share your words. No pressure. Just expression, community, and connection. Whether you're writing, reading, or just here for the energy, there's a seat for you.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173431424%2F2557368673731%2F1%2Foriginal.20251223-013635?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=304b254bc088ac94622b7dc8372cd3f6,Multiple dates,,,,Downside Up,12820 North 19th Avenue,Phoenix,AZ,85029,https://eventbrite.com/e/margin-mic-a-club-for-written-spoken-word-tickets-1332538992999
Murder Mystery Dinner Theater Show the Old Spaghetti Factory in Phoenix,"Date night turns deadly at a murder mystery dinner theater where no one is safe. Get your tickets before it's too late. Join us for the immersive mystery experience everyone is dying to attend! Why watch a show when you can be part of one? This immersive murder mystery dinner theater experience is sure to be a KILLER time! Work with a team of fellow sleuths to unravel the secrets of the mystery, where even YOU can be the perpetrator. Each clue leads you closer to the truth, but it’s up to you and your team to put your skills to the test and solve the mystery before time is up! 2025 July - 1990s Mall Opening August - 1980s Battle of the Bands September - 1920s Mafia Wedding October - Modern Billionaire’s Masquerade Ball November - 1930s Old Hollywood December - Office Holiday Party 2026 January - Modern Billionaire’s Masquerade Ball February- Modern Wedding March -1920s Mafia Wedding April -1990s Mall Opening May - 1930s Old Hollywood June - Modern Wedding Indulge in an irresistible selection of entrees*: Menu Items Spinach and Cheese Ravioli One soft drink (no refills) is included with the meal. There is a cash/credit card bar available for additional beverages. Don't miss out on this killer murder mystery dinner theater experience – reserve your seat today! Don't see the date you're looking for? Call and schedule your own! (888) 643-2583",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F781857739%2F1973324046593%2F1%2Foriginal.20240603-155755?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=9f33b348a7ae4276abf33dbb35d86895,Multiple dates,,,,The Old Spaghetti Factory,1418 North Central Avenue,Phoenix,AZ,85004,https://eventbrite.com/e/murder-mystery-dinner-theater-show-the-old-spaghetti-factory-in-phoenix-tickets-1197540368479
Self-Care City Scavenger Hunt: Based on Hot Habits Series - Phoenix Area,"Self-Care City Scavenger Hunt – Based on Hot Habits Book Series. A fun hunt in your city to help you explore the sites and build wellness! Revitalize your approach to personal development with our ""Self-Care City Scavenger Hunt!"" This event harnesses the dynamic VARK (Visual, Auditory, Read/Write, Kinesthetic) learning methodologies to create an engaging, self-guided adventure. Perfect for individuals or groups, it offers a fun and interactive way to explore wellness, which encompasses seven critical areas: Physical, Emotional, Intellectual, Social, Spiritual, Environmental, and Occupational. Our scavenger hunt is designed to support these facets of wellness through targeted self-care habits inspired by our Hot Habits series. Dive into this transformative experience to engage all your senses, explore your city, and create memorable moments that promote personal growth and lasting change. Each aspect of the event is crafted to support habit formation in a way that resonates best with your personal learning preferences, ensuring a fulfilling and transformative experience. Available as an add-on to your Self-Care Scavenger Hunt experience. These guides are your essential companions for building a sustainable habit offering practical, research-backed strategies to help you integrate effective reading seamlessly into your daily routine. Embark on a transformative journey to form your new habit in 90 days, following the 21/90 rule: it takes 21 days to build a habit and 90 days to make it a lifestyle. The guide includes access to an app with daily prompts and tracking features.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F844472279%2F1395832153743%2F1%2Foriginal.20240907-195113?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=0e91d8e4a59799359ec8cd3e84e7f960,Multiple dates,,,,*Recommended scavenger starting point or other city spot of your choice! (YOU MUST USE PDF TICKETS EMAILED FOR EVENT- NO MOBILE APP OR QR CODES ACCEPTED),4415 North Maryvale Parkway,Phoenix,AZ,85031,https://eventbrite.com/e/self-care-city-scavenger-hunt-based-on-hot-habits-series-phoenix-area-tickets-1056205120949
Drag Bingo Phoenix - Ultimate Drag Queen Bingo & Drag Show in Phoenix,"Drag Bingo Phoenix - The Ultimate Drag Queen Bingo & Drag Queen Show in Phoenix Get ready for an exciting evening of laughter, fabulous performances, and interactive fun at our Drag Queen Bingo in Phoenix! Your ticket grants you access to not only a thrilling Drag Bingo Phoenix game but also a show filled with fabulous drag performances, comedy, and playful audience engagement. Whether you're celebrating with friends, enjoying a night out, or looking for a unique event to attend, our Drag Show Phoenix will leave you with unforgettable memories.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1003825653%2F1392133986523%2F1%2Foriginal.20250408-143100?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f0c82c9c671e880e910f4ef8e8fedc73,Multiple dates,,,,Drag Bingo Phoenix,4108 N 5th Ave,Phoenix,AZ,85013,https://eventbrite.com/e/drag-bingo-phoenix-ultimate-drag-queen-bingo-drag-show-in-phoenix-tickets-1323595061459
Introduction to Kumiko,"Introduction to Kumiko Join us for an inside look of Kumiko the Japanese art form of building decorative screens. In this class we’ll dive into the history of Kumiko and its origins. Look at the various styles, tools and jigs used by the masters themselves all while building two decorative 5”x 5” screen tiles in both Asanoha and Izutsu style.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1044895893%2F166473302630%2F1%2Foriginal.20250603-160053?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00526515151515&fp-y=0.005125&s=dee2e9c4d25180838b5a78bf90ed8e73,Multiple dates,,,,Rockler Woodworking and Hardware - Phoenix,4626 E Thunderbird Rd Ste 110,Phoenix,AZ,85032,https://eventbrite.com/e/introduction-to-kumiko-tickets-1303072869029
Non-Profits and Business Networking | Elevating Your Potential - Phoenix,"Strive welcomes you to 'Non-Profits and Business Networking', an event for tenured and newcomers at The Grand!Event is 21+. Limited Tickets Strive welcomes you to 'Non-Profits and Business Networking', Phoenix's hottest networking event! We are set in the perfect central location in Downtown for all to join. Are you interested in non-profits and business? Want to elevate your career? Meet Executives, Consultants, Benefactors, and more who are active in the space or are eager to get started. Pack some business cards and come with an open mind! Meet your future business partners, employers, coworkers, investors, and friends. You don't want to miss this opportunity to expand your network and create a brighter future. We will have a space for our event to check-in. The event will go from 6:00 PM - 8:00 PM(feel free to come at any point in this timeframe). Name tags will be provided. Business casual dress code. Job fair attire. We look forward to meeting you at the event! Sincerely, Strive Networking Team",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920645713%2F2244249934723%2F1%2Foriginal.20241219-220345?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.502840909091&fp-y=0.512417218543&s=3a5d776afa63d0395cd216191fbda20a,04/29/2026,06:00 PM,04/29/2026,08:00 PM,The Grand,718 North Central Avenue,Phoenix,AZ,85004,https://eventbrite.com/e/non-profits-and-business-networking-elevating-your-potential-phoenix-tickets-1981591788382
